src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
41.90.2.147,10.10.0.133,443,46934,6,2024-03-19 12:34:34,30429336.0,812.0453236311171,1.1502058408372762,0.5258083843827549,0.6243974564545214,16,19,23136,1574,1446.0,1446.0,1446.0,0.0,94.0,66.0,82.84210526315789,10.017159792311848,1446,66,706.0,679.1106789660389,461191.3142857143,320,380,0,16,894980.4705882353,19409615.0,952.0,3508678.2518346203,9792913.0,9144043.0,1195.0,652860.8666666667,2270192.8211964685,22206416.0,19616999.0,952.0,1233689.7777777778,4465578.055120718,0,0,0,0,1,0,0,0,0,0,0,1.1875,706.0,123,549,19407767.0,2042.0,3241632.5555555555,6230427.287096663,19408326.0,10357.0,2658594.090909091,5781214.353938696,19320.0,14.0,0.0,0.0,29868.836846889746,0.0,1446.0,82.84210526315789,0,16,19,23136,1574
10.10.53.153,255.255.255.255,57008,10001,17,2024-03-19 12:34:34,0.0,0,0,0,0,1,0,227,0,227.0,227.0,227.0,0.0,0.0,0.0,0.0,0.0,227,227,227.0,0.0,0.0,8,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,227.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0,1,0,227,0
10.10.0.133,138.113.20.168,37694,443,6,2024-03-19 12:34:34,6453279.0,104.75294807492439,1.549599823593556,0.3099199647187112,1.2396798588748448,2,8,148,528,74.0,74.0,74.0,0.0,66.0,66.0,66.0,0.0,74,66,67.6,3.1999999999999997,10.239999999999998,40,160,0,0,717031.0,1743963.0,430.0,562291.2443094869,0,0.0,0.0,0.0,0.0,5361422.0,1743963.0,430.0,765917.4285714285,557782.7274165497,0,0,0,0,1,0,0,0,0,0,0,4.0,67.6,65535,65535,1089746.0,455794.0,691066.0,283431.8441577563,1090176.0,229255.0,763432.2,333451.02207934525,0.0,0.0,0.0,0.0,0.0,0.0,74.0,66.0,0,2,8,148,528
10.10.3.73,47.254.134.185,60504,443,6,2024-03-19 12:34:34,1517587.0,6451.0304845784785,11.86093449667136,4.612585637594418,7.248348859076942,7,11,2412,7378,1514.0,66.0,344.57142857142856,506.7529285680004,1514.0,66.0,670.7272727272727,647.1397335280408,1514,66,543.8888888888889,617.3121746633985,381074.32098765427,140,220,0,2,89269.82352941176,621344.0,5.0,171686.95270487652,1248283.0,625084.0,1173.0,208047.16666666666,228973.45281962032,896243.0,322854.0,5.0,89624.3,135410.0044753341,0,0,0,0,1,0,0,0,0,0,0,1.5714285714285714,543.8888888888889,65535,268,617604.0,5225.0,245893.6,226233.5678192783,621344.0,5225.0,249795.33333333334,207756.62095399565,0.0,0.0,6644.0,7.0,0.0,20038.5449434644,344.57142857142856,670.7272727272727,0,7,11,2412,7378
35.190.118.8,10.10.0.133,443,42394,6,2024-03-19 12:34:34,11954400.0,66.16810546744296,0.8365120792344242,0.5019072475406545,0.33460483169376964,6,4,366,425,66.0,60.0,61.0,2.23606797749979,159.0,66.0,106.25,41.20907060344846,159,60,79.1,34.259159359213704,1173.69,120,80,0,5,1328266.6666666667,5699689.0,455.0,2000633.8537414696,11954400.0,7288536.0,455.0,2390880.0,2931426.789626717,5866974.0,4316433.0,630424.0,1955658.0,1673504.1995826203,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,79.1,261,290,5699234.0,4217231.0,4958232.5,741001.5,5699689.0,29895.0,2568527.75,2448885.171076563,0.0,0.0,0.0,0.0,0.0,0.0,61.0,106.25,0,6,4,366,425
20.189.173.12,10.10.253.173,443,56888,6,2024-03-19 12:34:35,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,1,0,60,0
102.132.104.13,10.10.1.53,443,42518,6,2024-03-19 12:34:35,7888196.0,241.5000844299508,3.2960641444507717,2.281890561542842,1.0141735829079297,18,8,1236,669,105.0,60.0,68.66666666666667,15.871007809489885,105.0,66.0,83.625,18.213576666871337,105,60,73.26923076923077,18.003328094694243,324.119822485207,360,160,0,17,315527.84,1715622.0,710.0,513761.65484050516,7888196.0,2065993.0000000002,710.0,464011.5294117647,675924.6318837554,6810201.0,3600006.0,857.0,972885.8571428572,1241934.4989546898,0,0,0,0,1,0,0,0,0,0,0,0.4444444444444444,73.26923076923077,341,74,1708717.0,5266.0,813660.625,604232.7458485963,1691977.0,5283.0,551606.5,577800.0955968682,66.0,11.0,0.0,0.0,42.98097831218908,0.0,68.66666666666667,83.625,0,18,8,1236,669
34.117.147.68,10.10.3.73,443,53660,6,2024-03-19 12:34:35,564720.0,8145.629692591018,28.33262501770789,19.478679699674174,8.853945318033716,11,5,3644,956,1408.0,66.0,331.27272727272725,511.2830724415676,628.0,66.0,191.2,219.80209280168378,1408,66,287.5,446.13086645064135,199032.75,220,100,0,3,37648.0,256060.0,3.0,67990.50044724386,560226.0,256060.0,3.0,56022.6,79309.69340402218,549828.0,315004.0,605.0,137457.0,131558.06564593446,0,0,0,0,1,0,0,0,0,0,0,0.45454545454545453,287.5,65535,272,127920.0,219.0,49993.666666666664,55804.86001734577,239225.0,14454.0,67600.5,79025.84302777161,0.0,0.0,0.0,0.0,0.0,0.0,331.27272727272725,191.2,0,11,5,3644,956
10.10.3.73,172.217.170.162,52610,443,6,2024-03-19 12:34:35,1012849.0000000001,5422.328501089501,15.797024038134014,7.898512019067007,7.898512019067007,8,8,2298,3194,1466.0,66.0,287.25,460.90881690416813,1286.0,66.0,399.25,516.7135932990344,1466,66,343.25,492.79908431327266,242850.9375,160,160,0,2,67523.26666666666,382302.0,2.0,112720.22284841152,1012849.0,615642.0,587.0,144692.7142857143,211779.8989683894,929942.0,384039.0,2.0,132848.85714285713,137306.1569272203,0,0,0,0,1,0,0,0,0,0,0,1.0,343.25,65535,283,225130.0,20979.0,104710.0,87288.6771618557,380565.0,5390.0,116072.0,134362.3954262005,0.0,0.0,0.0,0.0,0.0,0.0,287.25,399.25,0,8,8,2298,3194
10.10.3.73,172.217.170.194,60408,443,6,2024-03-19 12:34:35,679214.0,19086.767940590154,38.279540763294044,14.722900293574632,23.55664046971941,10,16,946,12018,205.0,66.0,94.6,55.25070135301452,1466.0,66.0,751.125,657.011308407245,1466,66,498.61538461538464,607.3147122895292,368831.1597633136,200,320,0,2,27168.56,283272.0,1.0,61997.16620690336,366084.0,177205.0,3.0,40676.0,60650.35948780518,597975.0,283272.0,1.0,39865.0,75241.62989462682,0,0,0,0,1,0,0,0,0,0,0,1.6,498.61538461538464,65535,293,128963.0,3959.0,75408.25,45228.60173261495,253895.0,6706.0,83557.85714285714,75331.35147074002,0.0,0.0,8664.0,8.0,0.0,978761.8617261635,94.6,751.125,0,10,16,946,12018
10.10.3.73,172.217.170.162,37206,443,17,2024-03-19 12:34:35,30778622.0,550.3495250697059,2.6966769337496657,0.3573909189306786,2.3392860148189873,11,72,3091,13848,1292.0,71.0,281.0,435.64935858596607,1292.0,63.0,192.33333333333334,311.80705394344255,1292,63,204.0843373493976,332.2579635358566,110395.35433299463,88,576,0,11,375349.0487804878,7985565.0,1.0,1336376.70277864,17878346.0,8480283.0,535.0,1787834.6,2724143.6557555553,30718017.0,7985565.0,1.0,432648.1267605634,1469986.962347826,0,0,0,0,1,0,0,0,0,0,0,6.545454545454546,204.0843373493976,0,0,7985563.0,9578.0,1700475.5333333334,2711459.81186934,7983474.0,9577.0,1176996.7272727273,2333605.4814807726,0.0,0.0,1734.8333333333333,10.0,0.0,4503.652808996057,281.0,192.33333333333334,0,11,72,3091,13848
10.10.3.73,172.217.170.162,52618,443,6,2024-03-19 12:34:35,801524.0,9293.54579526003,19.961972442497043,8.733362943592455,11.228609498904586,7,9,1155,6294,677.0,66.0,165.0,210.52790788871673,1466.0,66.0,699.3333333333334,623.1183229888562,1466,66,465.5625,555.0307388728573,308059.12109375,140,180,0,2,53434.933333333334,328566.0,1.0,95528.54746825974,721285.0,379330.0,1.0,120214.16666666667,164624.87709073283,750760.0,410982.0,2.0,93845.0,143223.85388701843,0,0,0,0,1,0,0,0,0,0,0,1.2857142857142858,465.5625,65535,261,325189.0,235824.0,280506.5,44682.5,277802.0,17406.0,128227.6,105672.19875369302,0.0,0.0,4710.0,4.0,0.0,11214285.714285715,165.0,699.3333333333334,0,7,9,1155,6294
172.217.170.162,10.10.3.73,443,48437,17,2024-03-19 12:34:35,313941.0,28750.625117458374,66.8915496860875,38.22374267776429,28.66780700832322,12,9,8258,768,1292.0,82.0,688.1666666666666,562.6284791543666,125.0,79.0,85.33333333333333,14.063348739819324,1292,79,429.8095238095238,519.5852392646253,269968.820861678,96,72,0,12,15697.05,108648.0,2.0,30850.960107385636,313941.0,151239.0,2.0,28540.090909090908,51729.75946634859,251268.0,127935.0,506.99999999999994,31408.5,53117.90548157937,0,0,0,0,1,0,0,0,0,0,0,0.75,429.8095238095238,0,0,108645.0,17081.0,55633.666666666664,38753.763734062726,107940.0,17585.0,52477.8,33713.82781827065,5376.0,8.0,233.0,6.0,3164214.2436727486,59529.892692897294,688.1666666666666,85.33333333333333,0,12,9,8258,768
41.90.74.17,10.10.0.133,443,40998,6,2024-03-19 12:34:35,0.0,0,0,0,0,1,0,684,0,684.0,684.0,684.0,0.0,0.0,0.0,0.0,0.0,684,684,684.0,0.0,0.0,20,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,684.0,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,0,1,0,684,0
172.217.170.162,10.10.3.73,443,52616,6,2024-03-19 12:34:35,463490.0,27049.127273511833,49.62350859781225,25.89052622494552,23.73298237286673,12,11,11725,812,1466.0,66.0,977.0833333333334,544.739457345334,140.0,66.0,73.81818181818181,21.208138154183693,1466,66,545.0869565217391,598.8513579848529,358622.94896030246,240,220,0,10,21067.727272727272,410577.0,2.0,85330.6274787993,461431.0,410577.0,2.0,41948.27272727273,117329.63146397023,47005.0,38623.0,2.0,4700.5,11429.823885344866,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,545.0869565217391,65535,313,0.0,0.0,0.0,0.0,410577.0,5651.0,148968.33333333334,185267.1872824639,9426.0,8.0,0.0,0.0,2494970.8840656434,0.0,977.0833333333334,73.81818181818181,0,12,11,11725,812
2.22.201.40,10.10.0.133,443,34742,6,2024-03-19 12:34:35,20883196.0,137.71838371866068,0.5267392979503711,0.43096851650484913,0.09577078144552204,9,2,1284,1592,696.0,60.0,142.66666666666666,196.01587237318876,1514.0,78.0,796.0,718.0,1514,60,261.45454545454544,434.3564442496013,188665.52066115697,180,40,0,6,2088319.6,11270982.0,94.0,3618504.564450381,20883196.0,11626207.0,94.0,2610399.5,4008813.361713507,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.2222222222222222,261.45454545454544,506,313,6135647.0,115.0,3067881.0,3067766.0,10915757.0,266005.0,5802171.333333333,4357999.176247156,0.0,0.0,0.0,0.0,0.0,0.0,142.66666666666666,796.0,0,9,2,1284,1592
216.58.212.195,10.10.3.73,443,40074,17,2024-03-19 12:34:35,33491495.0,299.6581669465636,1.343624702331144,1.1644747420203247,0.1791499603108192,39,6,7959,2077,1292.0,63.0,204.07692307692307,369.4878912429309,1292.0,74.0,346.1666666666667,441.0330360515966,1292,63,223.0222222222222,382.865714137122,146586.1550617284,312,48,0,39,761170.3409090909,28068072.0,1.0,4174347.278883294,33491495.0,28068072.0,1.0,881355.1315789474,4480177.3150440045,29848912.0,29488414.0,716.0,5969782.4,11759915.514312586,0,0,0,0,1,0,0,0,0,0,0,0.15384615384615385,223.0222222222222,0,0,28068071.0,3560.0,2515678.25,7705756.694454889,27920814.0,9497.0,1779257.9444444445,6352821.495144854,1255.5,9.0,541.0,4.0,1835.0983944533402,13215.428585387303,204.07692307692307,346.1666666666667,0,39,6,7959,2077
10.10.253.173,41.90.72.140,46110,443,6,2024-03-19 12:34:35,717183.0,175.68737686197247,2.7886885216186106,1.3943442608093053,1.3943442608093053,1,1,66,60,66.0,66.0,66.0,0.0,60.0,60.0,60.0,0.0,66,60,63.0,3.0,9.0,20,20,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,60.0,0,1,1,66,60
10.10.3.73,216.58.212.195,51236,443,6,2024-03-19 12:34:35,942153.0,1454.116263494358,6.368392394865802,2.1227974649552674,4.245594929910535,2,4,140,1230,74.0,66.0,70.0,4.0,1024.0,66.0,307.5,413.6843603521893,1024,66,228.33333333333334,355.8509363327415,126629.88888888888,40,80,0,0,188430.6,470255.0,2423.0,174670.4457847406,0,0.0,0.0,0.0,0.0,701379.0,470255.0,2423.0,233793.0,191025.55047951045,0,0,0,0,1,0,0,0,0,0,0,2.0,228.33333333333334,65535,254,237800.0,223304.0,230552.0,7248.0,467832.0,222753.0,310453.0,111526.68243070804,0.0,0.0,0.0,0.0,0.0,0.0,70.0,307.5,0,2,4,140,1230
54.161.241.46,10.10.1.53,443,54542,6,2024-03-19 12:34:36,11739003.0,30.15588291441786,0.42593054963867033,0.34074443971093626,0.08518610992773407,4,1,288,66,90.0,66.0,72.0,10.392304845413264,66.0,66.0,66.0,0.0,90,66,70.8,9.6,92.16,80,20,0,1,2934750.75,9214933.0,4.0,3767127.685351956,11725090.0,9214933.0,4.0,3908363.3333333335,3889727.7729030796,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.25,70.8,83,104,0.0,0.0,0.0,0.0,9214933.0,2510149.0,5862541.0,3352392.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,66.0,0,4,1,288,66
10.10.1.44,172.217.170.170,36570,443,17,2024-03-19 12:34:36,2722701.0,8763.356681471818,16.52770539254953,13.956728998152938,2.570976394396594,38,7,22041,1819,1292.0,72.0,580.0263157894736,582.8129377082417,1292.0,67.0,259.85714285714283,423.24880510216224,1292,67,530.2222222222222,572.8565804181663,328164.66172839503,304,56,0,38,61879.568181818184,1005032.0,1.0,163992.84847702653,2722701.0,1089394.0,1.0,73586.51351351352,191991.83024842935,2651613.0,1987547.0,596.0,441935.5,702346.7292505295,0,0,0,0,1,0,0,0,0,0,0,0.18421052631578946,530.2222222222222,0,0,1005025.0,22629.0,271301.71428571426,317791.2119991967,920670.0,26073.0,179443.91666666666,236213.62375522795,9553.5,17.5,0.0,0.0,21594.02731378302,0.0,580.0263157894736,259.85714285714283,0,38,7,22041,1819
10.10.35.25,255.255.255.255,41999,10001,17,2024-03-19 12:34:38,0.0,0,0,0,0,1,0,234,0,234.0,234.0,234.0,0.0,0.0,0.0,0.0,0.0,234,234,234.0,0.0,0.0,8,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,234.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0,1,0,234,0
20.189.173.12,10.10.253.173,443,56896,6,2024-03-19 12:34:38,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,1,0,60,0
10.10.1.44,172.217.170.170,37896,443,17,2024-03-19 12:34:39,123155.0,20981.689740570826,16.239697941618285,8.119848970809143,8.119848970809143,1,1,1292,1292,1292.0,1292.0,1292.0,0.0,1292.0,1292.0,1292.0,0.0,1292,1292,1292.0,0.0,0.0,8,8,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,1292.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.0,1292.0,0,1,1,1292,1292
10.10.53.155,255.255.255.255,47162,10001,17,2024-03-19 12:34:39,0.0,0,0,0,0,1,0,229,0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,229,229,229.0,0.0,0.0,8,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,229.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0,1,0,229,0
10.10.1.53,52.84.97.245,48758,443,6,2024-03-19 12:34:39,9117558.0,24034.067016628793,24.12926794652691,8.116208309286323,16.013059637240584,74,146,5498,213634,451.0,54.0,74.29729729729729,63.86254871073134,1494.0,78.0,1463.2465753424658,170.61113204794898,1494,54,996.0545454545454,671.80853382173,451326.70611570246,1480,2920,0,2,41632.68493150685,1286622.0,78.0,155033.99133466327,9117558.0,4164132.0000000005,906.0,124898.05479452055,508300.5793786606,6856629.0,1462007.0,112.0,47287.096551724135,193066.4670972801,0,0,0,0,1,0,0,0,0,0,0,1.972972972972973,996.0545454545454,106,137,1285046.0,3915.0,148114.7619047619,278105.19350271294,1071330.0,5045.0,121735.66666666667,218283.06148990904,0.0,0.0,67751.66666666667,48.0,0.0,65857.47399949325,74.29729729729729,1463.2465753424658,0,74,146,5498,213634
10.10.1.53,54.161.241.46,54526,443,6,2024-03-19 12:34:39,7226718.0,39.8521154416154,0.5535016033557695,0.27675080167788474,0.27675080167788474,2,2,132,156,66.0,66.0,66.0,0.0,90.0,66.0,78.0,12.0,90,66,72.0,10.392304845413264,108.0,40,40,0,0,2408906.0,4727015.0,7.0,1930860.4776266634,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,72.0,73,84,0.0,0.0,0.0,0.0,4727015.0,2499689.0,3613352.0,1113663.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,78.0,0,2,2,132,156
172.217.170.195,10.10.6.247,80,41676,6,2024-03-19 12:34:40,1487468.0,419.5048229608973,4.705983590907501,3.3614168506482156,1.3445667402592862,5,2,492,132,212.0,66.0,98.4,56.912564517863714,66.0,66.0,66.0,0.0,212,66,89.14285714285714,50.27759674739712,2527.836734693877,100,40,0,1,247911.33333333334,1391571.0,5.0,511865.4161416738,1487468.0,1391571.0,157.0,371867.0,589097.8027849026,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.4,89.14285714285714,65535,347,0.0,0.0,0.0,0.0,1391571.0,54136.0,722853.5,668717.5,0.0,0.0,0.0,0.0,0.0,0.0,98.4,66.0,0,5,2,492,132
10.10.253.173,216.58.223.67,56081,443,17,2024-03-19 12:34:40,2432990.0,4287.728268509118,8.631354834997266,4.521185865950949,4.110168969046317,11,10,5441,4991,1292.0,71.0,494.6363636363636,547.0180772693934,1292.0,63.0,499.1,501.2612991245185,1292,63,496.76190476190476,525.7307752762456,276392.84807256225,88,80,0,11,121649.5,978810.0,105.0,288069.79591003637,2432990.0,1140393.0,135.0,243299.0,413958.17043657927,486379.0,209753.0,105.0,54042.11111111111,79365.04065455246,0,0,0,0,1,0,0,0,0,0,0,0.9090909090909091,496.76190476190476,0,0,978200.0,654.0,313627.5,390268.4809291547,978156.0,16295.0,317504.75,387158.7256328953,2271.0,4.0,3502.0,5.0,2284708.249496982,19365.50595287469,494.6363636363636,499.1,0,11,10,5441,4991
10.10.1.53,52.84.97.245,45778,443,6,2024-03-19 12:34:40,29003473.0,2210.3904591012256,2.965162137651584,0.9654016262121436,1.9997605114394403,28,58,2939,61170,583.0,66.0,104.96428571428571,113.22022855064914,1494.0,66.0,1054.655172413793,634.1451088078896,1494,66,745.453488372093,688.058587570631,473424.61992969166,560,1160,0,3,341217.3294117647,8720733.0,2.0,1161500.6081038686,29003473.0,14382270.0,2.0,1074202.7037037036,2708640.6575187794,24876192.0,11026988.0,2.0,436424.4210526316,1654288.1338282155,0,0,0,0,1,0,0,0,0,0,0,2.0714285714285716,745.453488372093,65535,133,8618227.0,12179.0,951242.2352941176,2005704.2077323461,7501974.0,9481.0,749523.4583333334,1507648.7288563212,0.0,0.0,56824.0,44.0,0.0,45757.61284794919,104.96428571428571,1054.655172413793,0,28,58,2939,61170
10.10.1.53,8.8.8.8,36711,53,17,2024-03-19 12:34:41,100836.0,1626.4032686738865,19.834186203340078,9.917093101670039,9.917093101670039,1,1,74,90,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,82.0,8.0,64.0,8,8,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,1,1,74,90
10.10.1.53,8.8.4.4,39118,53,17,2024-03-19 12:34:41,97637.0,1679.691100709772,20.484037813533803,10.242018906766901,10.242018906766901,1,1,74,90,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,82.0,8.0,64.0,8,8,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,1,1,74,90
10.10.0.43,255.255.255.255,36680,10001,17,2024-03-19 12:34:41,0.0,0,0,0,0,1,0,222,0,222.0,222.0,222.0,0.0,0.0,0.0,0.0,0.0,222,222,222.0,0.0,0.0,8,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,222.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0,1,0,222,0
10.10.3.73,216.58.223.110,44198,80,6,2024-03-19 12:34:41,23395.0,5642.231245992733,85.48835221201112,85.48835221201112,0.0,2,0,132,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,40,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,2,0,132,0
172.217.170.170,10.10.3.73,443,51772,6,2024-03-19 12:34:42,2760.0,47826.08695652174,724.6376811594204,362.3188405797102,362.3188405797102,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,276,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
8.8.8.8,10.10.3.73,443,57520,6,2024-03-19 12:34:42,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,66.0,265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
102.132.104.34,10.10.3.73,443,46794,6,2024-03-19 12:34:42,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
102.132.104.21,10.10.3.73,443,53254,6,2024-03-19 12:34:42,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
